year,month,date,region,cause,deaths,farm_size_acres,avg_income_monthly
2001,1,2001-01-01,North,Pesticide Exposure,2,5.9,94
2001,1,2001-01-01,North,Debt,2,6.7,228
2001,1,2001-01-01,North,Accident,1,15.7,227
2001,1,2001-01-01,North,Illness (Non-agri),1,11.6,234
2001,1,2001-01-01,North,Other,3,8.6,270
2001,1,2001-01-01,South,Suicide,3,0.5,222
2001,1,2001-01-01,South,Poor Crop Growth,3,17.9,219
2001,1,2001-01-01,South,Malnutrition,0,15.1,203
2001,1,2001-01-01,South,Pesticide Exposure,3,10.5,113
2001,1,2001-01-01,South,Debt,2,6.5,226
2001,1,2001-01-01,South,Accident,3,6.4,208
2001,1,2001-01-01,South,Illness (Non-agri),1,8.5,313
2001,1,2001-01-01,South,Other,2,0.7,92
2001,1,2001-01-01,East,Suicide,7,3.4,208
2001,1,2001-01-01,East,Poor Crop Growth,4,4.4,163
2001,1,2001-01-01,East,Malnutrition,4,5.4,228
2001,1,2001-01-01,East,Pesticide Exposure,1,14.7,233
2001,1,2001-01-01,East,Debt,1,1.2,362
2001,1,2001-01-01,East,Accident,2,7.5,159
2001,1,2001-01-01,East,Illness (Non-agri),2,4.5,191
2001,1,2001-01-01,East,Other,3,6.9,311
2001,1,2001-01-01,West,Suicide,4,18.0,113
2001,1,2001-01-01,West,Poor Crop Growth,5,6.9,181
2001,1,2001-01-01,West,Malnutrition,2,12.6,211
2001,1,2001-01-01,West,Pesticide Exposure,1,3.0,241
2001,1,2001-01-01,West,Debt,3,11.2,319
2001,1,2001-01-01,West,Accident,1,15.4,97
2001,1,2001-01-01,West,Illness (Non-agri),1,3.6,251
2001,1,2001-01-01,West,Other,1,20.4,187
2001,1,2001-01-01,Central,Suicide,5,10.6,203
2001,1,2001-01-01,Central,Poor Crop Growth,3,1.7,276
2001,1,2001-01-01,Central,Malnutrition,3,8.6,102
2001,1,2001-01-01,Central,Pesticide Exposure,2,11.4,297
2001,1,2001-01-01,Central,Debt,4,5.1,254
2001,1,2001-01-01,Central,Accident,1,10.5,264
2001,1,2001-01-01,Central,Illness (Non-agri),0,4.7,257
2001,1,2001-01-01,Central,Other,1,6.3,201
2001,2,2001-02-01,North,Suicide,8,15.2,208
2001,2,2001-02-01,North,Poor Crop Growth,6,10.2,130
2001,2,2001-02-01,North,Malnutrition,2,9.7,63
2001,2,2001-02-01,North,Pesticide Exposure,2,10.9,409
2001,2,2001-02-01,North,Debt,4,19.8,227
2001,2,2001-02-01,North,Accident,2,7.1,196
2001,2,2001-02-01,North,Illness (Non-agri),3,9.6,307
2001,2,2001-02-01,North,Other,1,8.3,350
2001,2,2001-02-01,South,Suicide,3,9.3,291
2001,2,2001-02-01,South,Poor Crop Growth,0,9.8,145
2001,2,2001-02-01,South,Malnutrition,3,17.3,284
2001,2,2001-02-01,South,Pesticide Exposure,1,10.8,95
2001,2,2001-02-01,South,Debt,2,0.5,212
2001,2,2001-02-01,South,Accident,2,0.5,262
2001,2,2001-02-01,South,Illness (Non-agri),2,13.6,262
2001,2,2001-02-01,South,Other,0,10.8,145
2001,2,2001-02-01,East,Suicide,6,19.9,221
2001,2,2001-02-01,East,Poor Crop Growth,3,7.7,264
2001,2,2001-02-01,East,Malnutrition,4,16.9,196
2001,2,2001-02-01,East,Pesticide Exposure,1,2.3,269
2001,2,2001-02-01,East,Debt,3,15.9,242
2001,2,2001-02-01,East,Accident,3,0.5,179
2001,2,2001-02-01,East,Illness (Non-agri),3,5.1,152
2001,2,2001-02-01,East,Other,3,1.3,182
2001,2,2001-02-01,West,Suicide,2,13.2,272
2001,2,2001-02-01,West,Poor Crop Growth,3,9.2,356
2001,2,2001-02-01,West,Malnutrition,1,10.0,231
2001,2,2001-02-01,West,Pesticide Exposure,2,19.2,264
2001,2,2001-02-01,West,Debt,1,9.6,129
2001,2,2001-02-01,West,Accident,0,2.6,328
2001,2,2001-02-01,West,Illness (Non-agri),0,14.6,155
2001,2,2001-02-01,West,Other,0,17.3,220
2001,2,2001-02-01,Central,Suicide,7,5.0,183
2001,2,2001-02-01,Central,Poor Crop Growth,6,22.2,307
2001,2,2001-02-01,Central,Malnutrition,2,13.1,198
2001,2,2001-02-01,Central,Pesticide Exposure,0,10.3,285
2001,2,2001-02-01,Central,Debt,3,9.6,180
2001,2,2001-02-01,Central,Accident,2,13.6,101
2001,2,2001-02-01,Central,Illness (Non-agri),1,8.8,360
2001,2,2001-02-01,Central,Other,2,7.7,140
2001,3,2001-03-01,North,Suicide,8,13.2,198
2001,3,2001-03-01,North,Poor Crop Growth,6,14.3,233
2001,3,2001-03-01,North,Malnutrition,2,4.6,161
2001,3,2001-03-01,North,Pesticide Exposure,3,10.8,131
2001,3,2001-03-01,North,Debt,4,14.3,217
2001,3,2001-03-01,North,Accident,2,19.0,156
2001,3,2001-03-01,North,Illness (Non-agri),1,12.5,146
2001,3,2001-03-01,North,Other,0,18.7,367
2001,3,2001-03-01,South,Suicide,1,17.3,245
2001,3,2001-03-01,South,Poor Crop Growth,0,12.9,140
2001,3,2001-03-01,South,Malnutrition,1,10.0,256
2001,3,2001-03-01,South,Pesticide Exposure,1,9.1,242
2001,3,2001-03-01,South,Debt,1,6.4,180
2001,3,2001-03-01,South,Accident,1,13.6,209
2001,3,2001-03-01,South,Illness (Non-agri),0,12.2,124
2001,3,2001-03-01,South,Other,1,18.9,71
2001,3,2001-03-01,East,Suicide,0,2.1,175
2001,3,2001-03-01,East,Poor Crop Growth,-1,1.3,216
2001,3,2001-03-01,East,Malnutrition,-1,8.5,246
2001,3,2001-03-01,East,Pesticide Exposure,0,15.2,223
2001,3,2001-03-01,East,Debt,4,16.0,158
2001,3,2001-03-01,East,Accident,0,10.1,210
2001,3,2001-03-01,East,Illness (Non-agri),2,10.4,215
2001,3,2001-03-01,East,Other,1,8.2,423
2001,3,2001-03-01,West,Suicide,4,10.2,254
2001,3,2001-03-01,West,Poor Crop Growth,4,19.4,244
2001,3,2001-03-01,West,Malnutrition,2,8.1,197
2001,3,2001-03-01,West,Pesticide Exposure,2,4.8,229
2001,3,2001-03-01,West,Debt,2,11.5,66
2001,3,2001-03-01,West,Accident,3,14.7,284
2001,3,2001-03-01,West,Illness (Non-agri),2,9.2,199
2001,3,2001-03-01,West,Other,1,14.4,294
2001,3,2001-03-01,Central,Suicide,8,13.4,115
2001,3,2001-03-01,Central,Poor Crop Growth,6,12.1,158
2001,3,2001-03-01,Central,Malnutrition,4,18.7,263
2001,3,2001-03-01,Central,Pesticide Exposure,1,7.6,149
2001,3,2001-03-01,Central,Debt,5,6.3,91
2001,3,2001-03-01,Central,Accident,3,6.3,80
2001,3,2001-03-01,Central,Illness (Non-agri),2,9.9,206
2001,3,2001-03-01,Central,Other,1,0.5,220
2001,4,2001-04-01,North,Suicide,7,7.1,271
2001,4,2001-04-01,North,Poor Crop Growth,7,3.0,231
2001,4,2001-04-01,North,Malnutrition,2,17.7,241
2001,4,2001-04-01,North,Pesticide Exposure,3,15.4,182
2001,4,2001-04-01,North,Debt,6,13.0,222
2001,4,2001-04-01,North,Accident,1,13.1,237
2001,4,2001-04-01,North,Illness (Non-agri),3,10.1,196
2001,4,2001-04-01,North,Other,1,18.3,64
2001,4,2001-04-01,South,Suicide,8,5.9,144
2001,4,2001-04-01,South,Poor Crop Growth,2,18.6,126
2001,4,2001-04-01,South,Malnutrition,4,13.7,151
2001,4,2001-04-01,South,Pesticide Exposure,5,13.5,78
2001,4,2001-04-01,South,Debt,4,5.7,157
2001,4,2001-04-01,South,Accident,3,1.9,298
2001,4,2001-04-01,South,Illness (Non-agri),2,10.6,167
2001,4,2001-04-01,South,Other,3,12.7,246
2001,4,2001-04-01,East,Suicide,7,20.1,256
2001,4,2001-04-01,East,Poor Crop Growth,6,17.1,222
2001,4,2001-04-01,East,Malnutrition,1,15.4,160
2001,4,2001-04-01,East,Pesticide Exposure,1,6.1,234
2001,4,2001-04-01,East,Debt,1,19.9,108
2001,4,2001-04-01,East,Accident,0,4.2,113
2001,4,2001-04-01,East,Illness (Non-agri),3,8.6,236
2001,4,2001-04-01,East,Other,0,17.3,184
2001,4,2001-04-01,West,Suicide,7,17.9,134
2001,4,2001-04-01,West,Poor Crop Growth,4,6.7,298
2001,4,2001-04-01,West,Malnutrition,5,19.5,212
2001,4,2001-04-01,West,Pesticide Exposure,3,2.4,253
2001,4,2001-04-01,West,Debt,6,2.0,304
2001,4,2001-04-01,West,Accident,3,15.6,270
2001,4,2001-04-01,West,Illness (Non-agri),3,3.0,78
2001,4,2001-04-01,West,Other,2,10.8,310
2001,4,2001-04-01,Central,Suicide,8,11.7,231
2001,4,2001-04-01,Central,Poor Crop Growth,4,0.5,345
2001,4,2001-04-01,Central,Malnutrition,2,13.3,154
2001,4,2001-04-01,Central,Pesticide Exposure,2,10.9,169
2001,4,2001-04-01,Central,Debt,5,4.9,266
2001,4,2001-04-01,Central,Accident,3,11.6,197
2001,4,2001-04-01,Central,Illness (Non-agri),4,0.5,293
2001,4,2001-04-01,Central,Other,2,16.7,218
2001,5,2001-05-01,North,Suicide,1,8.1,238
2001,5,2001-05-01,North,Poor Crop Growth,0,9.1,252
2001,5,2001-05-01,North,Malnutrition,2,22.0,250
2001,5,2001-05-01,North,Pesticide Exposure,3,4.3,185
2001,5,2001-05-01,North,Debt,0,13.7,191
2001,5,2001-05-01,North,Accident,3,10.4,182
2001,5,2001-05-01,North,Illness (Non-agri),2,8.8,204
2001,5,2001-05-01,North,Other,1,8.1,265
2001,5,2001-05-01,South,Suicide,7,8.4,186
2001,5,2001-05-01,South,Poor Crop Growth,3,7.3,243
2001,5,2001-05-01,South,Malnutrition,4,7.2,280
2001,5,2001-05-01,South,Pesticide Exposure,3,8.0,192
2001,5,2001-05-01,South,Debt,3,8.0,272
2001,5,2001-05-01,South,Accident,4,5.3,252
2001,5,2001-05-01,South,Illness (Non-agri),2,8.2,214
2001,5,2001-05-01,South,Other,2,11.4,312
2001,5,2001-05-01,East,Suicide,7,8.1,134
2001,5,2001-05-01,East,Poor Crop Growth,5,3.1,79
2001,5,2001-05-01,East,Malnutrition,3,15.3,193
2001,5,2001-05-01,East,Pesticide Exposure,1,0.5,127
2001,5,2001-05-01,East,Debt,4,11.0,203
2001,5,2001-05-01,East,Accident,1,8.6,50
2001,5,2001-05-01,East,Illness (Non-agri),1,19.2,147
2001,5,2001-05-01,East,Other,1,15.0,200
2001,5,2001-05-01,West,Suicide,6,11.7,257
2001,5,2001-05-01,West,Poor Crop Growth,5,0.5,218
2001,5,2001-05-01,West,Malnutrition,2,10.2,198
2001,5,2001-05-01,West,Pesticide Exposure,2,7.8,152
2001,5,2001-05-01,West,Debt,4,5.3,91
2001,5,2001-05-01,West,Accident,2,15.8,120
2001,5,2001-05-01,West,Illness (Non-agri),0,15.0,85
2001,5,2001-05-01,West,Other,3,10.8,220
2001,5,2001-05-01,Central,Suicide,-1,0.5,50
2001,5,2001-05-01,Central,Poor Crop Growth,0,2.0,239
2001,5,2001-05-01,Central,Malnutrition,0,14.8,50
2001,5,2001-05-01,Central,Pesticide Exposure,0,3.5,54
2001,5,2001-05-01,Central,Debt,2,5.9,133
2001,5,2001-05-01,Central,Accident,0,5.7,140
2001,5,2001-05-01,Central,Illness (Non-agri),0,13.0,184
2001,5,2001-05-01,Central,Other,0,13.3,296
2001,6,2001-06-01,North,Suicide,7,4.1,169
2001,6,2001-06-01,North,Poor Crop Growth,2,9.4,161
2001,6,2001-06-01,North,Malnutrition,2,15.0,156
2001,6,2001-06-01,North,Pesticide Exposure,3,7.6,98
2001,6,2001-06-01,North,Debt,3,3.8,122
2001,6,2001-06-01,North,Accident,1,15.0,249
2001,6,2001-06-01,North,Illness (Non-agri),3,11.2,277
2001,6,2001-06-01,North,Other,3,5.3,194
2001,6,2001-06-01,South,Suicide,4,5.2,153
2001,6,2001-06-01,South,Poor Crop Growth,4,16.9,349
2001,6,2001-06-01,South,Malnutrition,1,6.0,80
2001,6,2001-06-01,South,Pesticide Exposure,2,16.6,220
2001,6,2001-06-01,South,Debt,4,11.2,334
2001,6,2001-06-01,South,Accident,3,9.1,123
2001,6,2001-06-01,South,Illness (Non-agri),2,5.8,138
2001,6,2001-06-01,South,Other,1,20.0,255
2001,6,2001-06-01,East,Suicide,1,6.0,313
2001,6,2001-06-01,East,Poor Crop Growth,0,8.2,179
2001,6,2001-06-01,East,Malnutrition,2,9.1,193
2001,6,2001-06-01,East,Pesticide Exposure,0,12.2,55
2001,6,2001-06-01,East,Debt,4,9.7,165
2001,6,2001-06-01,East,Accident,3,5.8,158
2001,6,2001-06-01,East,Illness (Non-agri),2,17.3,321
2001,6,2001-06-01,East,Other,0,20.6,135
2001,6,2001-06-01,West,Suicide,6,10.1,193
2001,6,2001-06-01,West,Poor Crop Growth,4,6.0,350
2001,6,2001-06-01,West,Malnutrition,5,15.1,88
2001,6,2001-06-01,West,Pesticide Exposure,1,0.5,267
2001,6,2001-06-01,West,Debt,3,19.2,298
2001,6,2001-06-01,West,Accident,3,10.7,158
2001,6,2001-06-01,West,Illness (Non-agri),3,10.3,225
2001,6,2001-06-01,West,Other,1,6.4,299
2001,6,2001-06-01,Central,Suicide,7,14.0,266
2001,6,2001-06-01,Central,Poor Crop Growth,2,14.2,217
2001,6,2001-06-01,Central,Malnutrition,2,10.6,248
2001,6,2001-06-01,Central,Pesticide Exposure,1,5.8,350
2001,6,2001-06-01,Central,Debt,3,10.8,315
2001,6,2001-06-01,Central,Accident,2,9.2,80
2001,6,2001-06-01,Central,Illness (Non-agri),1,11.7,268
2001,6,2001-06-01,Central,Other,1,9.1,298
2001,7,2001-07-01,North,Suicide,8,0.5,118
2001,7,2001-07-01,North,Poor Crop Growth,5,11.3,278
2001,7,2001-07-01,North,Malnutrition,3,6.2,203
2001,7,2001-07-01,North,Pesticide Exposure,3,6.9,278
2001,7,2001-07-01,North,Debt,3,12.2,155
2001,7,2001-07-01,North,Accident,3,15.3,110
2001,7,2001-07-01,North,Illness (Non-agri),3,18.3,192
2001,7,2001-07-01,North,Other,1,5.1,288
2001,7,2001-07-01,South,Suicide,9,15.3,251
2001,7,2001-07-01,South,Poor Crop Growth,7,15.4,282
2001,7,2001-07-01,South,Malnutrition,4,10.0,151
2001,7,2001-07-01,South,Pesticide Exposure,2,11.1,256
2001,7,2001-07-01,South,Debt,4,5.8,152
2001,7,2001-07-01,South,Accident,2,14.8,134
2001,7,2001-07-01,South,Illness (Non-agri),2,6.5,190
2001,7,2001-07-01,South,Other,2,19.6,298
2001,7,2001-07-01,East,Suicide,7,3.2,184
2001,7,2001-07-01,East,Poor Crop Growth,4,9.3,122
2001,7,2001-07-01,East,Malnutrition,2,17.1,231
2001,7,2001-07-01,East,Pesticide Exposure,1,16.9,285
2001,7,2001-07-01,East,Debt,4,9.1,145
2001,7,2001-07-01,East,Accident,1,9.6,258
2001,7,2001-07-01,East,Illness (Non-agri),1,10.2,92
2001,7,2001-07-01,East,Other,2,11.2,234
2001,7,2001-07-01,West,Suicide,5,8.0,152
2001,7,2001-07-01,West,Poor Crop Growth,2,17.4,336
2001,7,2001-07-01,West,Malnutrition,2,10.1,215
2001,7,2001-07-01,West,Pesticide Exposure,1,8.8,294
2001,7,2001-07-01,West,Debt,3,4.5,102
2001,7,2001-07-01,West,Accident,1,13.6,275
2001,7,2001-07-01,West,Illness (Non-agri),0,6.6,316
2001,7,2001-07-01,West,Other,1,4.2,312
2001,7,2001-07-01,Central,Suicide,8,4.8,244
2001,7,2001-07-01,Central,Poor Crop Growth,4,4.9,225
2001,7,2001-07-01,Central,Malnutrition,4,12.3,143
2001,7,2001-07-01,Central,Pesticide Exposure,2,8.3,245
2001,7,2001-07-01,Central,Debt,5,21.6,314
2001,7,2001-07-01,Central,Accident,2,18.5,50
2001,7,2001-07-01,Central,Illness (Non-agri),3,7.3,235
2001,7,2001-07-01,Central,Other,1,6.4,166
2001,8,2001-08-01,North,Suicide,6,9.6,306
2001,8,2001-08-01,North,Poor Crop Growth,4,7.4,64
2001,8,2001-08-01,North,Malnutrition,3,13.7,295
2001,8,2001-08-01,North,Pesticide Exposure,2,7.1,104
2001,8,2001-08-01,North,Debt,4,9.2,104
2001,8,2001-08-01,North,Accident,1,17.0,167
2001,8,2001-08-01,North,Illness (Non-agri),1,9.4,190
2001,8,2001-08-01,North,Other,1,14.2,285
2001,8,2001-08-01,South,Suicide,8,15.6,219
2001,8,2001-08-01,South,Poor Crop Growth,6,3.5,325
2001,8,2001-08-01,South,Malnutrition,4,9.6,340
2001,8,2001-08-01,South,Pesticide Exposure,3,20.8,267
2001,8,2001-08-01,South,Debt,3,11.6,148
2001,8,2001-08-01,South,Accident,3,6.2,266
2001,8,2001-08-01,South,Illness (Non-agri),3,10.6,207
2001,8,2001-08-01,South,Other,2,18.6,162
2001,8,2001-08-01,East,Suicide,5,8.4,85
2001,8,2001-08-01,East,Poor Crop Growth,5,21.3,186
2001,8,2001-08-01,East,Malnutrition,4,8.4,282
2001,8,2001-08-01,East,Pesticide Exposure,1,7.6,155
2001,8,2001-08-01,East,Debt,3,3.5,61
2001,8,2001-08-01,East,Accident,2,8.3,271
2001,8,2001-08-01,East,Illness (Non-agri),3,5.3,224
2001,8,2001-08-01,East,Other,1,9.0,179
2001,8,2001-08-01,West,Suicide,7,13.1,195
2001,8,2001-08-01,West,Poor Crop Growth,3,15.8,105
2001,8,2001-08-01,West,Malnutrition,3,11.1,263
2001,8,2001-08-01,West,Pesticide Exposure,1,14.3,246
2001,8,2001-08-01,West,Debt,3,9.1,272
2001,8,2001-08-01,West,Accident,2,10.4,159
2001,8,2001-08-01,West,Illness (Non-agri),2,0.5,215
2001,8,2001-08-01,West,Other,2,10.8,158
2001,8,2001-08-01,Central,Suicide,8,8.2,130
2001,8,2001-08-01,Central,Poor Crop Growth,7,13.0,133
2001,8,2001-08-01,Central,Malnutrition,4,0.5,81
2001,8,2001-08-01,Central,Pesticide Exposure,3,4.9,168
2001,8,2001-08-01,Central,Debt,5,20.1,311
2001,8,2001-08-01,Central,Accident,4,2.3,180
2001,8,2001-08-01,Central,Illness (Non-agri),4,7.9,151
2001,8,2001-08-01,Central,Other,2,8.5,172
2001,9,2001-09-01,North,Suicide,5,14.6,149
2001,9,2001-09-01,North,Poor Crop Growth,5,11.0,116
2001,9,2001-09-01,North,Malnutrition,4,15.3,102
2001,9,2001-09-01,North,Pesticide Exposure,1,11.5,274
2001,9,2001-09-01,North,Debt,3,8.1,230
2001,9,2001-09-01,North,Accident,3,11.4,189
2001,9,2001-09-01,North,Illness (Non-agri),2,5.7,304
2001,9,2001-09-01,North,Other,3,15.7,228
2001,9,2001-09-01,South,Suicide,6,13.9,308
2001,9,2001-09-01,South,Poor Crop Growth,3,4.2,155
2001,9,2001-09-01,South,Malnutrition,3,12.5,204
2001,9,2001-09-01,South,Pesticide Exposure,1,7.4,304
2001,9,2001-09-01,South,Debt,3,7.2,241
2001,9,2001-09-01,South,Accident,2,5.8,259
2001,9,2001-09-01,South,Illness (Non-agri),2,4.7,142
2001,9,2001-09-01,South,Other,3,6.4,262
2001,9,2001-09-01,East,Suicide,2,4.6,198
2001,9,2001-09-01,East,Poor Crop Growth,2,14.0,284
2001,9,2001-09-01,East,Malnutrition,1,18.8,257
2001,9,2001-09-01,East,Pesticide Exposure,0,7.4,289
2001,9,2001-09-01,East,Debt,1,10.8,229
2001,9,2001-09-01,East,Accident,2,2.4,192
2001,9,2001-09-01,East,Illness (Non-agri),0,9.1,303
2001,9,2001-09-01,East,Other,2,14.8,221
2001,9,2001-09-01,West,Suicide,7,16.5,207
2001,9,2001-09-01,West,Poor Crop Growth,4,24.1,303
2001,9,2001-09-01,West,Malnutrition,2,5.7,92
2001,9,2001-09-01,West,Pesticide Exposure,2,5.9,50
2001,9,2001-09-01,West,Debt,2,6.7,236
2001,9,2001-09-01,West,Accident,2,10.9,208
2001,9,2001-09-01,West,Illness (Non-agri),3,1.8,218
2001,9,2001-09-01,West,Other,1,10.0,193
2001,9,2001-09-01,Central,Suicide,8,15.9,115
2001,9,2001-09-01,Central,Poor Crop Growth,7,14.9,209
2001,9,2001-09-01,Central,Malnutrition,4,1.4,155
2001,9,2001-09-01,Central,Pesticide Exposure,3,23.1,93
2001,9,2001-09-01,Central,Debt,5,7.7,120
2001,9,2001-09-01,Central,Accident,3,4.4,267
2001,9,2001-09-01,Central,Illness (Non-agri),3,16.2,50
2001,9,2001-09-01,Central,Other,1,15.5,151
2001,10,2001-10-01,North,Suicide,4,10.7,219
2001,10,2001-10-01,North,Poor Crop Growth,1,5.0,232
2001,10,2001-10-01,North,Malnutrition,0,13.3,223
2001,10,2001-10-01,North,Pesticide Exposure,0,7.6,267
2001,10,2001-10-01,North,Debt,0,7.9,167
2001,10,2001-10-01,North,Accident,1,12.6,115
2001,10,2001-10-01,North,Illness (Non-agri),2,12.1,215
2001,10,2001-10-01,North,Other,0,11.2,192
2001,10,2001-10-01,South,Suicide,8,9.6,50
2001,10,2001-10-01,South,Poor Crop Growth,7,11.4,231
2001,10,2001-10-01,South,Malnutrition,2,11.5,225
2001,10,2001-10-01,South,Pesticide Exposure,2,6.3,220
2001,10,2001-10-01,South,Debt,5,6.0,345
2001,10,2001-10-01,South,Accident,2,11.9,156
2001,10,2001-10-01,South,Illness (Non-agri),3,14.8,307
2001,10,2001-10-01,South,Other,2,12.7,226
2001,10,2001-10-01,East,Suicide,5,9.5,226
2001,10,2001-10-01,East,Poor Crop Growth,3,11.5,204
2001,10,2001-10-01,East,Malnutrition,3,17.1,86
2001,10,2001-10-01,East,Pesticide Exposure,4,8.0,206
2001,10,2001-10-01,East,Debt,3,17.8,349
2001,10,2001-10-01,East,Accident,2,1.7,146
2001,10,2001-10-01,East,Illness (Non-agri),3,11.6,213
2001,10,2001-10-01,East,Other,1,10.4,160
2001,10,2001-10-01,West,Suicide,8,13.7,256
2001,10,2001-10-01,West,Poor Crop Growth,7,5.2,283
2001,10,2001-10-01,West,Malnutrition,4,12.9,360
2001,10,2001-10-01,West,Pesticide Exposure,2,12.2,201
2001,10,2001-10-01,West,Debt,6,18.1,370
2001,10,2001-10-01,West,Accident,4,9.6,130
2001,10,2001-10-01,West,Illness (Non-agri),2,9.2,168
2001,10,2001-10-01,West,Other,3,4.0,250
2001,10,2001-10-01,Central,Suicide,6,15.1,302
2001,10,2001-10-01,Central,Poor Crop Growth,4,7.4,91
2001,10,2001-10-01,Central,Malnutrition,3,11.6,230
2001,10,2001-10-01,Central,Pesticide Exposure,1,4.3,206
2001,10,2001-10-01,Central,Debt,3,19.1,347
2001,10,2001-10-01,Central,Accident,3,14.2,52
2001,10,2001-10-01,Central,Illness (Non-agri),2,13.4,303
2001,10,2001-10-01,Central,Other,1,11.7,134
2001,11,2001-11-01,North,Suicide,10,1.8,333
2001,11,2001-11-01,North,Poor Crop Growth,7,7.7,301
2001,11,2001-11-01,North,Malnutrition,5,9.6,270
2001,11,2001-11-01,North,Pesticide Exposure,3,10.9,50
2001,11,2001-11-01,North,Debt,6,18.0,144
2001,11,2001-11-01,North,Accident,3,11.9,255
2001,11,2001-11-01,North,Illness (Non-agri),2,0.5,415
2001,11,2001-11-01,North,Other,3,14.1,154
2001,11,2001-11-01,South,Suicide,1,18.3,133
2001,11,2001-11-01,South,Poor Crop Growth,-1,8.0,163
2001,11,2001-11-01,South,Malnutrition,0,12.0,298
2001,11,2001-11-01,South,Pesticide Exposure,2,5.7,154
2001,11,2001-11-01,South,Debt,1,12.9,88
2001,11,2001-11-01,South,Accident,-1,9.9,219
2001,11,2001-11-01,South,Illness (Non-agri),-1,6.5,155
2001,11,2001-11-01,South,Other,0,12.8,162
2001,11,2001-11-01,East,Suicide,11,6.9,233
2001,11,2001-11-01,East,Poor Crop Growth,5,5.7,201
2001,11,2001-11-01,East,Malnutrition,3,9.1,140
2001,11,2001-11-01,East,Pesticide Exposure,3,14.3,304
2001,11,2001-11-01,East,Debt,4,5.3,188
2001,11,2001-11-01,East,Accident,1,2.9,304
2001,11,2001-11-01,East,Illness (Non-agri),2,5.3,77
2001,11,2001-11-01,East,Other,1,1.7,201
2001,11,2001-11-01,West,Suicide,6,9.4,85
2001,11,2001-11-01,West,Poor Crop Growth,5,10.4,228
2001,11,2001-11-01,West,Malnutrition,1,20.0,128
2001,11,2001-11-01,West,Pesticide Exposure,2,21.0,202
2001,11,2001-11-01,West,Debt,3,10.0,163
2001,11,2001-11-01,West,Accident,3,11.8,241
2001,11,2001-11-01,West,Illness (Non-agri),4,9.6,372
2001,11,2001-11-01,West,Other,1,4.5,247
2001,11,2001-11-01,Central,Suicide,3,9.5,85
2001,11,2001-11-01,Central,Poor Crop Growth,2,13.8,209
2001,11,2001-11-01,Central,Malnutrition,2,2.0,280
2001,11,2001-11-01,Central,Pesticide Exposure,0,8.9,322
2001,11,2001-11-01,Central,Debt,3,14.6,195
2001,11,2001-11-01,Central,Accident,4,8.9,54
2001,11,2001-11-01,Central,Illness (Non-agri),2,10.4,270
2001,11,2001-11-01,Central,Other,0,8.5,114
2001,12,2001-12-01,North,Suicide,6,17.2,280
2001,12,2001-12-01,North,Poor Crop Growth,3,7.5,212
2001,12,2001-12-01,North,Malnutrition,4,14.0,171
2001,12,2001-12-01,North,Pesticide Exposure,3,2.8,245
2001,12,2001-12-01,North,Debt,5,14.9,315
2001,12,2001-12-01,North,Accident,2,13.3,123
2001,12,2001-12-01,North,Illness (Non-agri),2,8.0,75
2001,12,2001-12-01,North,Other,2,18.6,192
2001,12,2001-12-01,South,Suicide,4,8.7,288
2001,12,2001-12-01,South,Poor Crop Growth,0,11.0,176
2001,12,2001-12-01,South,Malnutrition,1,9.3,128
2001,12,2001-12-01,South,Pesticide Exposure,3,5.3,169
2001,12,2001-12-01,South,Debt,3,9.2,173
2001,12,2001-12-01,South,Accident,0,12.1,124
2001,12,2001-12-01,South,Illness (Non-agri),1,11.0,120
2001,12,2001-12-01,South,Other,1,19.1,172
2001,12,2001-12-01,East,Suicide,6,9.4,291
2001,12,2001-12-01,East,Poor Crop Growth,4,4.9,53
2001,12,2001-12-01,East,Malnutrition,3,15.6,315
2001,12,2001-12-01,East,Pesticide Exposure,0,10.5,87
2001,12,2001-12-01,East,Debt,2,10.7,228
2001,12,2001-12-01,East,Accident,2,12.9,253
2001,12,2001-12-01,East,Illness (Non-agri),2,7.7,340
2001,12,2001-12-01,East,Other,2,8.3,239
2001,12,2001-12-01,West,Suicide,5,13.6,121
2001,12,2001-12-01,West,Poor Crop Growth,5,16.2,258
2001,12,2001-12-01,West,Malnutrition,4,13.3,203
2001,12,2001-12-01,West,Pesticide Exposure,1,5.7,298
2001,12,2001-12-01,West,Debt,3,2.1,243
2001,12,2001-12-01,West,Accident,2,16.7,168
2001,12,2001-12-01,West,Illness (Non-agri),2,7.7,115
2001,12,2001-12-01,West,Other,1,8.0,207
2001,12,2001-12-01,Central,Suicide,11,15.4,273
2001,12,2001-12-01,Central,Poor Crop Growth,8,13.5,105
2001,12,2001-12-01,Central,Malnutrition,5,11.7,218
2001,12,2001-12-01,Central,Pesticide Exposure,3,6.9,172
2001,12,2001-12-01,Central,Debt,4,9.9,132
2001,12,2001-12-01,Central,Accident,3,15.0,50
2001,12,2001-12-01,Central,Illness (Non-agri),3,2.4,175
2001,12,2001-12-01,Central,Other,2,10.6,88
2002,1,2002-01-01,North,Suicide,3,16.4,279
2002,1,2002-01-01,North,Poor Crop Growth,2,4.6,281
2002,1,2002-01-01,North,Malnutrition,2,13.3,281
